"","Date","RMBperUSD","SHIBOR","LIBOR","CSI300","GSPC","m1_CN","m2_CN","m1_US","m2_US"
"1943",2012-04-27,6.2787,4.1267,0.23875,2626.16,1403.359985,274983.82,889604.04,2268.2,9919.2
"1944",2012-04-28,6.27636,4.04,0.23875,2626.16,1401.54333466667,274983.82,889604.04,2268.2,9919.2
"1945",2012-04-29,6.27402,4.0525,0.23875,2626.16,1399.72668433333,274983.82,889604.04,2268.2,9919.2
"1946",2012-04-30,6.27168,4.065,0.23875,2626.16,1397.910034,274983.82,889604.04,2268.2,9919.2
"1947",2012-05-01,6.26934,4.0775,0.23875,2626.16,1405.819946,278656.31,900048.77,2248,9852.8
"1948",2012-05-02,6.267,4.09,0.23875,2683.49,1402.310059,278656.31,900048.77,2248,9852.8
"1949",2012-05-03,6.2697,3.9681,0.23875,2691.52,1391.569946,278656.31,900048.77,2248,9852.8
"1950",2012-05-04,6.2721,3.9321,0.23875,2715.88,1369.099976,278656.31,900048.77,2248,9852.8
"1951",2012-05-05,6.27666666666667,3.9073,0.23875,2716.51333333333,1369.25996933333,278656.31,900048.77,2248,9852.8
"1952",2012-05-06,6.28123333333333,3.8825,0.23875,2717.14666666667,1369.41996266667,278656.31,900048.77,2248,9852.8
"1953",2012-05-07,6.2858,3.8577,0.23875,2717.78,1369.579956,278656.31,900048.77,2248,9852.8
"1954",2012-05-08,6.2804,3.7704,0.23875,2709.12,1363.719971,278656.31,900048.77,2248,9852.8
"1955",2012-05-09,6.2865,3.7368,0.23875,2657.51,1354.579956,278656.31,900048.77,2248,9852.8
"1956",2012-05-10,6.2941,3.663,0.23875,2657.21,1357.98999,278656.31,900048.77,2248,9852.8
"1957",2012-05-11,6.2952,3.655,0.23875,2636.92,1353.390015,278656.31,900048.77,2248,9852.8
"1958",2012-05-12,6.29813333333333,3.60376666666667,0.23875,2629.79,1348.37666866667,278656.31,900048.77,2248,9852.8
"1959",2012-05-13,6.30106666666667,3.55253333333333,0.23875,2622.66,1343.36332233333,278656.31,900048.77,2248,9852.8
"1960",2012-05-14,6.304,3.5013,0.23875,2615.53,1338.349976,278656.31,900048.77,2248,9852.8
"1961",2012-05-15,6.311,3.4892,0.23875,2617.37,1330.660034,278656.31,900048.77,2248,9852.8
"1962",2012-05-16,6.3205,3.33,0.23975,2574.65,1324.800049,278656.31,900048.77,2248,9852.8
"1963",2012-05-17,6.3233,3.1058,0.23975,2613.94,1304.859985,278656.31,900048.77,2248,9852.8
"1964",2012-05-18,6.3209,3.0283,0.23975,2573.98,1295.219971,278656.31,900048.77,2248,9852.8
"1965",2012-05-19,6.3178,3.01996666666667,0.23975,2578.39666666667,1302.14331066667,278656.31,900048.77,2248,9852.8
"1966",2012-05-20,6.3147,3.01163333333333,0.23975,2582.81333333333,1309.06665033333,278656.31,900048.77,2248,9852.8
"1967",2012-05-21,6.3116,3.0033,0.23975,2587.23,1315.98999,278656.31,900048.77,2248,9852.8
"1968",2012-05-22,6.3077,2.9783,0.23875,2627.52,1316.630005,278656.31,900048.77,2248,9852.8
"1969",2012-05-23,6.3208,3.0258,0.23875,2616.87,1318.859985,278656.31,900048.77,2248,9852.8
"1970",2012-05-24,6.3247,3.0525,0.23875,2595.26,1320.680054,278656.31,900048.77,2248,9852.8
"1971",2012-05-25,6.326,3.0267,0.23875,2573.1,1317.819946,278656.31,900048.77,2248,9852.8
"1972",2012-05-26,6.3252,3.0189,0.23875,2586.96333333333,1321.4699705,278656.31,900048.77,2248,9852.8
"1973",2012-05-27,6.3244,3.0111,0.23875,2600.82666666667,1325.119995,278656.31,900048.77,2248,9852.8
"1974",2012-05-28,6.3236,3.0033,0.23875,2614.69,1328.7700195,278656.31,900048.77,2248,9852.8
"1975",2012-05-29,6.3262,3,0.23875,2650.85,1332.420044,278656.31,900048.77,2248,9852.8
"1976",2012-05-30,6.3297,2.985,0.23875,2642.26,1313.319946,278656.31,900048.77,2248,9852.8
"1977",2012-05-31,6.3355,2.9642,0.23875,2632.04,1310.329956,278656.31,900048.77,2248,9852.8
"1978",2012-06-01,6.3308,2.8983,0.23975,2633,1278.040039,287526.17,924991.2,2270.6,9930.4
"1979",2012-06-02,6.32973333333333,2.87526666666667,0.23995,2608.34333333333,1278.08671066667,287526.17,924991.2,2270.6,9930.4
"1980",2012-06-03,6.32866666666667,2.85223333333333,0.24015,2583.68666666667,1278.13338233333,287526.17,924991.2,2270.6,9930.4
"1981",2012-06-04,6.3276,2.8292,0.24035,2559.03,1278.180054,287526.17,924991.2,2270.6,9930.4
"1982",2012-06-05,6.3225,2.7808,0.24055,2558.84,1285.5,287526.17,924991.2,2270.6,9930.4
"1983",2012-06-06,6.3261,2.8063,0.24075,2557.4,1315.130005,287526.17,924991.2,2270.6,9930.4
"1984",2012-06-07,6.317,2.8563,0.24075,2542.18,1314.98999,287526.17,924991.2,2270.6,9930.4
"1985",2012-06-08,6.3188,2.9463,0.24075,2524.33,1325.660034,287526.17,924991.2,2270.6,9930.4
"1986",2012-06-09,6.31816666666667,2.95503333333333,0.24075,2535.64,1320.083374,287526.17,924991.2,2270.6,9930.4
"1987",2012-06-10,6.31753333333333,2.96376666666667,0.24075,2546.95,1314.506714,287526.17,924991.2,2270.6,9930.4
"1988",2012-06-11,6.3169,2.9725,0.24075,2558.26,1308.930054,287526.17,924991.2,2270.6,9930.4
"1989",2012-06-12,6.3292,2.9871,0.24075,2540.18,1324.180054,287526.17,924991.2,2270.6,9930.4
"1990",2012-06-13,6.3271,3.1683,0.24175,2580.64,1314.880005,287526.17,924991.2,2270.6,9930.4
"1991",2012-06-14,6.3191,3.2375,0.24275,2560.42,1329.099976,287526.17,924991.2,2270.6,9930.4
"1992",2012-06-15,6.3089,3.1992,0.24275,2568.05,1342.839966,287526.17,924991.2,2270.6,9930.4
"1993",2012-06-16,6.3061,3.23126666666667,0.243083333333333,2572.43666666667,1343.48665366667,287526.17,924991.2,2270.6,9930.4
"1994",2012-06-17,6.3033,3.26333333333333,0.243416666666667,2576.82333333333,1344.13334133333,287526.17,924991.2,2270.6,9930.4
"1995",2012-06-18,6.3005,3.2954,0.24375,2581.21,1344.780029,287526.17,924991.2,2270.6,9930.4
"1996",2012-06-19,6.3016,3.3917,0.24375,2558.62,1357.97998,287526.17,924991.2,2270.6,9930.4
"1997",2012-06-20,6.3004,3.4767,0.24525,2552.61,1355.689941,287526.17,924991.2,2270.6,9930.4
"1998",2012-06-21,6.304,4.2829,0.24525,2512.19,1325.51001,287526.17,924991.2,2270.6,9930.4
"1999",2012-06-22,6.30875,4.366975,0.24525,2512.19,1335.02002,287526.17,924991.2,2270.6,9930.4
"2000",2012-06-23,6.3135,4.45105,0.24525,2493.63333333333,1327.92000366667,287526.17,924991.2,2270.6,9930.4
"2001",2012-06-24,6.31825,4.535125,0.24525,2475.07666666667,1320.81998733333,287526.17,924991.2,2270.6,9930.4
"2002",2012-06-25,6.323,4.6192,0.24525,2456.52,1313.719971,287526.17,924991.2,2270.6,9930.4
"2003",2012-06-26,6.3211,4.8,0.24525,2454.92,1319.98999,287526.17,924991.2,2270.6,9930.4
"2004",2012-06-27,6.3173,4.6883,0.24525,2447.2,1331.849976,287526.17,924991.2,2270.6,9930.4
"2005",2012-06-28,6.319,4.2313,0.24525,2425.73,1329.040039,287526.17,924991.2,2270.6,9930.4
"2006",2012-06-29,6.3249,4.4758,0.24575,2461.61,1362.160034,287526.17,924991.2,2270.6,9930.4
"2007",2012-06-30,6.32146666666667,4.47836666666667,0.245416666666667,2462.82,1363.27669266667,287526.17,924991.2,2270.6,9930.4
"2008",2012-07-01,6.31803333333333,4.48093333333333,0.245083333333333,2464.03,1364.39335133333,283090.68,919072.4,2314.1,9975.5
"2009",2012-07-02,6.3146,4.4835,0.24475,2465.24,1365.51001,283090.68,919072.4,2314.1,9975.5
"2010",2012-07-03,6.3178,4.4102,0.24575,2468.72,1374.02002,283090.68,919072.4,2314.1,9975.5
"2011",2012-07-04,6.3121,4.355,0.24575,2464.92,1370.799988,283090.68,919072.4,2314.1,9975.5
"2012",2012-07-05,6.3193,4.3492,0.24575,2430.37,1367.579956,283090.68,919072.4,2314.1,9975.5
"2013",2012-07-06,6.3249,3.9985,0.24575,2472.61,1354.680054,283090.68,919072.4,2314.1,9975.5
"2014",2012-07-07,6.32636666666667,3.8622,0.24675,2453.75333333333,1353.940023,283090.68,919072.4,2314.1,9975.5
"2015",2012-07-08,6.32783333333333,3.7259,0.24775,2434.89666666667,1353.199992,283090.68,919072.4,2314.1,9975.5
"2016",2012-07-09,6.3293,3.5896,0.24875,2416.04,1352.459961,283090.68,919072.4,2314.1,9975.5
"2017",2012-07-10,6.3195,3.3534,0.24875,2406.71,1341.469971,283090.68,919072.4,2314.1,9975.5
"2018",2012-07-11,6.3209,3.2873,0.24875,2425.57,1341.449951,283090.68,919072.4,2314.1,9975.5
"2019",2012-07-12,6.3215,3.1943,0.24875,2449.18,1334.76001,283090.68,919072.4,2314.1,9975.5
"2020",2012-07-13,6.3247,3.1658,0.24775,2450.63,1356.780029,283090.68,919072.4,2314.1,9975.5
"2021",2012-07-14,6.3234,3.15733333333333,0.24775,2433.66333333333,1355.73335766667,283090.68,919072.4,2314.1,9975.5
"2022",2012-07-15,6.3221,3.14886666666667,0.24775,2416.69666666667,1354.68668633333,283090.68,919072.4,2314.1,9975.5
"2023",2012-07-16,6.3208,3.1404,0.24775,2399.73,1353.640015,283090.68,919072.4,2314.1,9975.5
"2024",2012-07-17,6.3167,3.1222,0.24675,2414.2,1363.670044,283090.68,919072.4,2314.1,9975.5
"2025",2012-07-18,6.314,3.2816,0.24675,2414.33,1372.780029,283090.68,919072.4,2314.1,9975.5
"2026",2012-07-19,6.3126,3.5771,0.24675,2424.32,1376.51001,283090.68,919072.4,2314.1,9975.5
"2027",2012-07-20,6.3112,3.6792,0.24675,2398.46,1362.660034,283090.68,919072.4,2314.1,9975.5
"2028",2012-07-21,6.31646666666667,3.7549,0.246566666666667,2387.45,1358.61336266667,283090.68,919072.4,2314.1,9975.5
"2029",2012-07-22,6.32173333333333,3.8306,0.246383333333333,2376.44,1354.56669133333,283090.68,919072.4,2314.1,9975.5
"2030",2012-07-23,6.327,3.9063,0.2462,2365.43,1350.52002,283090.68,919072.4,2314.1,9975.5
"2031",2012-07-24,6.3339,3.9925,0.2442,2375.99,1338.310059,283090.68,919072.4,2314.1,9975.5
"2032",2012-07-25,6.3429,3.7829,0.2442,2360.08,1337.890015,283090.68,919072.4,2314.1,9975.5
"2033",2012-07-26,6.3381,3.7518,0.2452,2347.49,1360.02002,283090.68,919072.4,2314.1,9975.5
"2034",2012-07-27,6.3325,3.5183,0.2457,2349.11,1385.969971,283090.68,919072.4,2314.1,9975.5
"2035",2012-07-28,6.33176666666667,3.4971,0.2457,2344.67,1385.74666366667,283090.68,919072.4,2314.1,9975.5
"2036",2012-07-29,6.33103333333333,3.4759,0.2457,2340.23,1385.52335633333,283090.68,919072.4,2314.1,9975.5
"2037",2012-07-30,6.3303,3.4547,0.2457,2335.79,1385.300049,283090.68,919072.4,2314.1,9975.5
"2038",2012-07-31,6.332,3.3479,0.2457,2332.92,1379.319946,283090.68,919072.4,2314.1,9975.5
"2039",2012-08-01,6.3305,3.3415,0.2447,2358.65,1375.319946,285739.27,924894.59,2334.2,10038.6
"2040",2012-08-02,6.3392,3.314,0.24425,2334.88,1365,285739.27,924894.59,2334.2,10038.6
"2041",2012-08-03,6.3421,3.3117,0.24375,2353.74,1390.98999,285739.27,924894.59,2334.2,10038.6
"2042",2012-08-04,6.33983333333333,3.2898,0.243583333333333,2364.36333333333,1392.06998666667,285739.27,924894.59,2334.2,10038.6
"2043",2012-08-05,6.33756666666667,3.2679,0.243416666666667,2374.98666666667,1393.14998333333,285739.27,924894.59,2334.2,10038.6
"2044",2012-08-06,6.3353,3.246,0.24325,2385.61,1394.22998,285739.27,924894.59,2334.2,10038.6
"2045",2012-08-07,6.3332,3.2177,0.24125,2388.87,1401.349976,285739.27,924894.59,2334.2,10038.6
"2046",2012-08-08,6.3378,3.2342,0.24025,2389.79,1402.219971,285739.27,924894.59,2334.2,10038.6
"2047",2012-08-09,6.3387,3.2283,0.23925,2411.7,1402.800049,285739.27,924894.59,2334.2,10038.6
"2048",2012-08-10,6.3447,3.2325,0.23975,2399.75,1405.869995,285739.27,924894.59,2334.2,10038.6
"2049",2012-08-11,6.345,3.23473333333333,0.239666666666667,2383.81,1405.283325,285739.27,924894.59,2334.2,10038.6
"2050",2012-08-12,6.3453,3.23696666666667,0.239583333333333,2367.87,1404.696655,285739.27,924894.59,2334.2,10038.6
"2051",2012-08-13,6.3456,3.2392,0.2395,2351.93,1404.109985,285739.27,924894.59,2334.2,10038.6
"2052",2012-08-14,6.3443,3.3872,0.2385,2357.02,1403.930054,285739.27,924894.59,2334.2,10038.6
"2053",2012-08-15,6.3482,3.5592,0.238,2331.61,1405.530029,285739.27,924894.59,2334.2,10038.6
"2054",2012-08-16,6.3495,3.7633,0.237,2319.67,1415.51001,285739.27,924894.59,2334.2,10038.6
"2055",2012-08-17,6.3449,4.0517,0.237,2313.48,1418.160034,285739.27,924894.59,2334.2,10038.6
"2056",2012-08-18,6.34586666666667,4.07563333333333,0.236666666666667,2309.58333333333,1418.15002433333,285739.27,924894.59,2334.2,10038.6
"2057",2012-08-19,6.34683333333333,4.09956666666667,0.236333333333333,2305.68666666667,1418.14001466667,285739.27,924894.59,2334.2,10038.6
"2058",2012-08-20,6.3478,4.1235,0.236,2301.79,1418.130005,285739.27,924894.59,2334.2,10038.6
"2059",2012-08-21,6.3418,4.2654,0.2375,2313.7,1413.170044,285739.27,924894.59,2334.2,10038.6
"2060",2012-08-22,6.3348,4.0417,0.2365,2295.59,1413.48999,285739.27,924894.59,2334.2,10038.6
"2061",2012-08-23,6.3316,4.0338,0.2355,2302.2,1402.079956,285739.27,924894.59,2334.2,10038.6
"2062",2012-08-24,6.3305,3.9121,0.2345,2275.68,1411.130005,285739.27,924894.59,2334.2,10038.6
"2063",2012-08-25,6.3334,3.89686666666667,0.23425,2259.85333333333,1410.89998366667,285739.27,924894.59,2334.2,10038.6
"2064",2012-08-26,6.3363,3.88163333333333,0.234,2244.02666666667,1410.66996233333,285739.27,924894.59,2334.2,10038.6
"2065",2012-08-27,6.3392,3.8664,0.23375,2228.2,1410.439941,285739.27,924894.59,2334.2,10038.6
"2066",2012-08-28,6.3411,3.7593,0.2335,2238.41,1409.300049,285739.27,924894.59,2334.2,10038.6
"2067",2012-08-29,6.3391,3.7267,0.2315,2214.81,1410.48999,285739.27,924894.59,2334.2,10038.6
"2068",2012-08-30,6.3435,3.6871,0.2305,2211.37,1399.47998,285739.27,924894.59,2334.2,10038.6
"2069",2012-08-31,6.3449,3.652,0.2305,2204.87,1406.579956,285739.27,924894.59,2334.2,10038.6
"2070",2012-09-01,6.34376666666667,3.61356666666667,0.2305,2212.70333333333,1406.16995225,286788.21,943688.75,2357.5,10134.7
"2071",2012-09-02,6.34263333333333,3.57513333333333,0.2305,2220.53666666667,1405.7599485,286788.21,943688.75,2357.5,10134.7
"2072",2012-09-03,6.3415,3.5367,0.2305,2228.37,1405.34994475,286788.21,943688.75,2357.5,10134.7
"2073",2012-09-04,6.3402,3.4849,0.22825,2204.41,1404.939941,286788.21,943688.75,2357.5,10134.7
"2074",2012-09-05,6.346,3.6371,0.228,2199.88,1403.439941,286788.21,943688.75,2357.5,10134.7
"2075",2012-09-06,6.3439,3.635,0.2275,2217.82,1432.119995,286788.21,943688.75,2357.5,10134.7
"2076",2012-09-07,6.3412,3.7336,0.228,2317.18,1437.920044,286788.21,943688.75,2357.5,10134.7
"2077",2012-09-08,6.33996666666667,3.71703333333333,0.228,2320.34333333333,1434.973348,286788.21,943688.75,2357.5,10134.7
"2078",2012-09-09,6.33873333333333,3.70046666666667,0.228,2323.50666666667,1432.026652,286788.21,943688.75,2357.5,10134.7
"2079",2012-09-10,6.3375,3.6839,0.228,2326.67,1429.079956,286788.21,943688.75,2357.5,10134.7
"2080",2012-09-11,6.3391,3.8179,0.22675,2311.89,1433.560059,286788.21,943688.75,2357.5,10134.7
"2081",2012-09-12,6.3355,3.8667,0.22375,2320.07,1436.560059,286788.21,943688.75,2357.5,10134.7
"2082",2012-09-13,6.3338,3.9246,0.22075,2298.46,1459.98999,286788.21,943688.75,2357.5,10134.7
"2083",2012-09-14,6.3317,3.9443,0.22,2315.54,1465.77002,286788.21,943688.75,2357.5,10134.7
"2084",2012-09-15,6.33096666666667,3.95813333333333,0.219666666666667,2296.59666666667,1464.243327,286788.21,943688.75,2357.5,10134.7
"2085",2012-09-16,6.33023333333333,3.97196666666667,0.219333333333333,2277.65333333333,1462.716634,286788.21,943688.75,2357.5,10134.7
"2086",2012-09-17,6.3295,3.9858,0.219,2258.71,1461.189941,286788.21,943688.75,2357.5,10134.7
"2087",2012-09-18,6.3353,4.0208,0.2185,2235.24,1459.319946,286788.21,943688.75,2357.5,10134.7
"2088",2012-09-19,6.3392,4.105,0.2185,2246.24,1461.050049,286788.21,943688.75,2357.5,10134.7
"2089",2012-09-20,6.338,4.308,0.2165,2195.95,1460.26001,286788.21,943688.75,2357.5,10134.7
"2090",2012-09-21,6.3426,4.4247,0.2165,2199.06,1460.150024,286788.21,943688.75,2357.5,10134.7
"2091",2012-09-22,6.3421,4.50493333333333,0.2165,2204.54666666667,1459.06335433333,286788.21,943688.75,2357.5,10134.7
"2092",2012-09-23,6.3416,4.58516666666667,0.2165,2210.03333333333,1457.97668466667,286788.21,943688.75,2357.5,10134.7
"2093",2012-09-24,6.3411,4.6654,0.2165,2215.52,1456.890015,286788.21,943688.75,2357.5,10134.7
"2094",2012-09-25,6.343,4.8375,0.2155,2210.15,1441.589966,286788.21,943688.75,2357.5,10134.7
"2095",2012-09-26,6.3443,4.8296,0.2155,2184.89,1433.319946,286788.21,943688.75,2357.5,10134.7
"2096",2012-09-27,6.3459,4.1667,0.2145,2251.72,1447.150024,286788.21,943688.75,2357.5,10134.7
"2097",2012-09-28,6.341,3.9675,0.21425,2293.11,1440.670044,286788.21,943688.75,2357.5,10134.7
"2098",2012-09-29,6.34116,3.9925,0.214,2293.11,1441.94335933333,286788.21,943688.75,2357.5,10134.7
"2099",2012-09-30,6.34132,3.99333333333333,0.21375,2293.11,1443.21667466667,286788.21,943688.75,2357.5,10134.7
"2100",2012-10-01,6.34148,3.99416666666667,0.2135,2293.11,1444.48999,293309.78,936404.28,2415.7,10214.9
"2101",2012-10-02,6.34164,3.995,0.2145,2293.11,1445.75,293309.78,936404.28,2415.7,10214.9
"2102",2012-10-03,6.3418,3.99583333333333,0.2185,2293.11,1450.98999,293309.78,936404.28,2415.7,10214.9
"2103",2012-10-04,6.34196,3.99666666666667,0.2185,2293.11,1461.400024,293309.78,936404.28,2415.7,10214.9
"2104",2012-10-05,6.34212,3.9975,0.2185,2287.345,1460.930054,293309.78,936404.28,2415.7,10214.9
"2105",2012-10-06,6.34228,3.99833333333333,0.218166666666667,2281.58,1459.24670433333,293309.78,936404.28,2415.7,10214.9
"2106",2012-10-07,6.34244,3.99916666666667,0.217833333333333,2275.815,1457.56335466667,293309.78,936404.28,2415.7,10214.9
"2107",2012-10-08,6.3426,4,0.2175,2270.05,1455.880005,293309.78,936404.28,2415.7,10214.9
"2108",2012-10-09,6.3441,4.0088,0.2155,2320.16,1441.47998,293309.78,936404.28,2415.7,10214.9
"2109",2012-10-10,6.3449,3.8492,0.214,2324.12,1432.560059,293309.78,936404.28,2415.7,10214.9
"2110",2012-10-11,6.3391,3.6752,0.214,2302.53,1432.839966,293309.78,936404.28,2415.7,10214.9
"2111",2012-10-12,6.3264,3.5943,0.214,2304.53,1428.589966,293309.78,936404.28,2415.7,10214.9
"2112",2012-10-13,6.32133333333333,3.60176666666667,0.214,2301.30666666667,1432.43664566667,293309.78,936404.28,2415.7,10214.9
"2113",2012-10-14,6.31626666666667,3.60923333333333,0.214,2298.08333333333,1436.28332533333,293309.78,936404.28,2415.7,10214.9
"2114",2012-10-15,6.3112,3.6167,0.214,2294.86,1440.130005,293309.78,936404.28,2415.7,10214.9
"2115",2012-10-16,6.3106,3.6283,0.2132,2298.16,1454.920044,293309.78,936404.28,2415.7,10214.9
"2116",2012-10-17,6.3028,3.6579,0.2117,2300.8,1460.910034,293309.78,936404.28,2415.7,10214.9
"2117",2012-10-18,6.3021,3.7371,0.2107,2336.08,1457.339966,293309.78,936404.28,2415.7,10214.9
"2118",2012-10-19,6.3052,3.4716,0.2107,2332.47,1433.189941,293309.78,936404.28,2415.7,10214.9
"2119",2012-10-20,6.30583333333333,3.43983333333333,0.2107,2335.51,1433.39994266667,293309.78,936404.28,2415.7,10214.9
"2120",2012-10-21,6.30646666666667,3.40806666666667,0.2107,2338.55,1433.60994433333,293309.78,936404.28,2415.7,10214.9
"2121",2012-10-22,6.3071,3.3763,0.2107,2341.59,1433.819946,293309.78,936404.28,2415.7,10214.9
"2122",2012-10-23,6.3078,3.4033,0.2107,2312.08,1413.109985,293309.78,936404.28,2415.7,10214.9
"2123",2012-10-24,6.3081,3.93,0.2105,2307.78,1408.75,293309.78,936404.28,2415.7,10214.9
"2124",2012-10-25,6.3047,4.3796,0.211,2292.01,1412.969971,293309.78,936404.28,2415.7,10214.9
"2125",2012-10-26,6.301,4.5955,0.212,2247.91,1411.939941,293309.78,936404.28,2415.7,10214.9
"2126",2012-10-27,6.3004,4.70963333333333,0.212,2243.89,1411.9839596,293309.78,936404.28,2415.7,10214.9
"2127",2012-10-28,6.2998,4.82376666666667,0.212,2239.87,1412.0279782,293309.78,936404.28,2415.7,10214.9
"2128",2012-10-29,6.2992,4.9379,0.212,2235.85,1412.0719968,293309.78,936404.28,2415.7,10214.9
"2129",2012-10-30,6.3028,4.3633,0.212,2239.88,1412.1160154,293309.78,936404.28,2415.7,10214.9
"2130",2012-10-31,6.3002,4.2175,0.212,2254.82,1412.160034,293309.78,936404.28,2415.7,10214.9
"2131",2012-11-01,6.3017,4.0034,0.21,2297.88,1427.589966,296883,944832.4,2414.7,10312.8
"2132",2012-11-02,6.3045,3.8332,0.209,2306.77,1414.199951,296883,944832.4,2414.7,10312.8
"2133",2012-11-03,6.30573333333333,3.8122,0.208666666666667,2305.14,1415.21997066667,296883,944832.4,2414.7,10312.8
"2134",2012-11-04,6.30696666666667,3.7912,0.208333333333333,2303.51,1416.23999033333,296883,944832.4,2414.7,10312.8
"2135",2012-11-05,6.3082,3.7702,0.208,2301.88,1417.26001,296883,944832.4,2414.7,10312.8
"2136",2012-11-06,6.3078,3.7467,0.209,2292.21,1428.390015,296883,944832.4,2414.7,10312.8
"2137",2012-11-07,6.3067,3.7821,0.209,2287.5,1394.530029,296883,944832.4,2414.7,10312.8
"2138",2012-11-08,6.306,3.7602,0.209,2245.41,1377.51001,296883,944832.4,2414.7,10312.8
"2139",2012-11-09,6.3012,3.7288,0.209,2240.92,1379.849976,296883,944832.4,2414.7,10312.8
"2140",2012-11-10,6.29813333333333,3.72963333333333,0.208833333333333,2244.56333333333,1379.90999366667,296883,944832.4,2414.7,10312.8
"2141",2012-11-11,6.29506666666667,3.73046666666667,0.208666666666667,2248.20666666667,1379.97001133333,296883,944832.4,2414.7,10312.8
"2142",2012-11-12,6.292,3.7313,0.2085,2251.85,1380.030029,296883,944832.4,2414.7,10312.8
"2143",2012-11-13,6.2891,3.785,0.208,2212.44,1374.530029,296883,944832.4,2414.7,10312.8
"2144",2012-11-14,6.2881,3.7495,0.2075,2223.11,1355.48999,296883,944832.4,2414.7,10312.8
"2145",2012-11-15,6.2905,3.8005,0.2075,2193.62,1353.329956,296883,944832.4,2414.7,10312.8
"2146",2012-11-16,6.2945,3.6475,0.2075,2177.24,1359.880005,296883,944832.4,2414.7,10312.8
"2147",2012-11-17,6.2955,3.67313333333333,0.2075,2176.49,1368.88334166667,296883,944832.4,2414.7,10312.8
"2148",2012-11-18,6.2965,3.69876666666667,0.2075,2175.74,1377.88667833333,296883,944832.4,2414.7,10312.8
"2149",2012-11-19,6.2975,3.7244,0.2075,2174.99,1386.890015,296883,944832.4,2414.7,10312.8
"2150",2012-11-20,6.2926,3.6583,0.2075,2164.88,1387.810059,296883,944832.4,2414.7,10312.8
"2151",2012-11-21,6.2908,3.6739,0.2075,2194.9,1391.030029,296883,944832.4,2414.7,10312.8
"2152",2012-11-22,6.2918,3.7142,0.2075,2177.55,1400.0900265,296883,944832.4,2414.7,10312.8
"2153",2012-11-23,6.2906,3.7283,0.2085,2192.68,1409.150024,296883,944832.4,2414.7,10312.8
"2154",2012-11-24,6.28986666666667,3.73413333333333,0.208666666666667,2186.98666666667,1408.19669566667,296883,944832.4,2414.7,10312.8
"2155",2012-11-25,6.28913333333333,3.73996666666667,0.208833333333333,2181.29333333333,1407.24336733333,296883,944832.4,2414.7,10312.8
"2156",2012-11-26,6.2884,3.7458,0.209,2175.6,1406.290039,296883,944832.4,2414.7,10312.8
"2157",2012-11-27,6.2852,3.7594,0.209,2150.64,1398.939941,296883,944832.4,2414.7,10312.8
"2158",2012-11-28,6.2902,3.8344,0.209,2129.16,1409.930054,296883,944832.4,2414.7,10312.8
"2159",2012-11-29,6.291,3.8759,0.2135,2115.68,1415.949951,296883,944832.4,2414.7,10312.8
"2160",2012-11-30,6.2892,3.86,0.2145,2139.66,1416.180054,296883,944832.4,2414.7,10312.8
"2161",2012-12-01,6.28973333333333,3.83443333333333,0.214666666666667,2129.39,1413.940023,308672.99,974159.46,2509.3,10501
"2162",2012-12-02,6.29026666666667,3.80886666666667,0.214833333333333,2119.12,1411.699992,308672.99,974159.46,2509.3,10501
"2163",2012-12-03,6.2908,3.7833,0.215,2108.85,1409.459961,308672.99,974159.46,2509.3,10501
"2164",2012-12-04,6.2885,3.7797,0.213,2131.47,1407.050049,308672.99,974159.46,2509.3,10501
"2165",2012-12-05,6.2871,3.8065,0.213,2207.88,1409.280029,308672.99,974159.46,2509.3,10501
"2166",2012-12-06,6.2911,3.8615,0.213,2203.6,1413.939941,308672.99,974159.46,2509.3,10501
"2167",2012-12-07,6.293,3.92,0.212,2246.76,1418.069946,308672.99,974159.46,2509.3,10501
"2168",2012-12-08,6.29273333333333,3.93033333333333,0.212,2254.85666666667,1418.22998033333,308672.99,974159.46,2509.3,10501
"2169",2012-12-09,6.29246666666667,3.94066666666667,0.212,2262.95333333333,1418.39001466667,308672.99,974159.46,2509.3,10501
"2170",2012-12-10,6.2922,3.951,0.212,2271.05,1418.550049,308672.99,974159.46,2509.3,10501
"2171",2012-12-11,6.2906,3.9838,0.211,2258.5,1427.839966,308672.99,974159.46,2509.3,10501
"2172",2012-12-12,6.2883,4.0339,0.209,2267.77,1428.47998,308672.99,974159.46,2509.3,10501
"2173",2012-12-13,6.2887,3.9854,0.209,2242.64,1419.449951,308672.99,974159.46,2509.3,10501
"2174",2012-12-14,6.2923,4.0386,0.209,2355.86,1413.579956,308672.99,974159.46,2509.3,10501
"2175",2012-12-15,6.29126666666667,3.9904,0.209333333333333,2359.47333333333,1419.173299,308672.99,974159.46,2509.3,10501
"2176",2012-12-16,6.29023333333333,3.9422,0.209666666666667,2363.08666666667,1424.766642,308672.99,974159.46,2509.3,10501
"2177",2012-12-17,6.2892,3.894,0.21,2366.7,1430.359985,308672.99,974159.46,2509.3,10501
"2178",2012-12-18,6.288,4.1302,0.2107,2368.12,1446.790039,308672.99,974159.46,2509.3,10501
"2179",2012-12-19,6.2865,4.389,0.2107,2371.11,1435.810059,308672.99,974159.46,2509.3,10501
"2180",2012-12-20,6.2877,4.688,0.2107,2384.82,1443.689941,308672.99,974159.46,2509.3,10501
"2181",2012-12-21,6.2881,4.8633,0.2097,2372,1430.150024,308672.99,974159.46,2509.3,10501
